mine_id,relationship,company
49986,owner,Corporacion Minera Ananea SA
49999,operator,Global Specialty Metals Inc
49999,owner,Global Specialty Metals Inc
50000,operator,"Globe Specialty Metals, Inc"
50000,owner,"Grupo Villar Mir, S.A.U."
50002,operator,"Alden Resources, LLC"
50002,owner,"Grupo Villar Mir, S.A.U."
50003,operator,Pt. Anugerah Bara Kaltim
50003,owner,Pt. Anugerah Bara Kaltim
50007,operator,PT Delta Ultima Coal
50007,owner,Unnamed Owner
50023,operator,Mosaic Company
50023,owner,Mosaic Company
50059,operator,Balamara Resources Limited
50059,owner,Balamara Resources Limited
50072,operator,Arteli Odina
50072,owner,Arteli Odina
50077,operator,RAG Deutsche Steinkohle AG
50077,owner,RAG Deutsche Steinkohle AG
50078,operator,RAG Deutsche Steinkohle AG
50078,owner,RAG Deutsche Steinkohle AG
50079,operator,RAG Deutsche Steinkohle AG
50079,owner,RAG Deutsche Steinkohle AG
50080,operator,RAG Deutsche Steinkohle AG
50080,owner,RAG Deutsche Steinkohle AG
50081,operator,RAG Deutsche Steinkohle AG
50081,owner,RAG Deutsche Steinkohle AG
50082,operator,RAG Deutsche Steinkohle AG
50082,owner,RAG Deutsche Steinkohle AG
50087,operator,RWE Aktiengesellschaft
50087,owner,RWE Aktiengesellschaft
50088,operator,Mitteldeutsche Braunkohlengesellschaft mbH
50088,owner,EP Investment S.à.r.l.
50089,operator,Gelsenkirchener Bergwerks AG
50089,owner,Gelsenkirchener Bergwerks AG
50090,operator,RWE Aktiengesellschaft
50090,owner,RWE Aktiengesellschaft
50091,operator,RWE Aktiengesellschaft
50091,owner,RWE Aktiengesellschaft
50092,operator,Eph Group Ltd
50092,owner,Private Interest
50093,operator,Private Company
50093,owner,Private Company
50094,operator,Private Company
50094,owner,Private Company
50095,operator,Mitteldeutsche Braunkohlengesellschaft mbH
50095,owner,EP Investment S.à.r.l.
50096,operator,Romonta Gmbh
50096,owner,Romonta Gmbh
50097,operator,E ON Kraftwerke GmbH
50097,owner,E ON Kraftwerke GmbH
50098,operator,Unnamed Owner
50098,owner,Unnamed Owner
50166,operator,PT Solusi Coalindo
50166,owner,Tikforce Limited
50187,operator,Private Interest
50187,owner,Private Interest
50198,operator,Yara International ASA
50198,owner,Yara International ASA
50229,operator,"Industrial Minerals Group, LLC"
50229,owner,"Industrial Minerals Group, LLC"
50230,operator,Vale S.A.
50230,owner,Vale S.A.
50282,operator,Ekapa Mining (Pty) Ltd.
50282,owner,Ekapa Mining (Pty) Ltd.
50287,operator,Minsur S.A.
50287,owner,Minsur S.A.
50289,operator,Wanyu Mining
50289,owner,Wanyu Mining
50318,operator,NA
50318,owner,NA
50324,operator,Russian Coal Co
50324,owner,Russian Coal Co
50325,operator,Russian Coal Co
50325,owner,Russian Coal Co
50329,operator,CM Basin Coal Holdings Ltd.
50329,owner,Asia East International Ltd
50347,operator,Paringa Resources Limited
50347,owner,Paringa Resources Limited
50351,operator,China Resources Enterprise Ltd
50351,owner,China Resources Enterprise Ltd
50355,operator,Unnamed Owner
50355,owner,Unnamed Owner
50362,operator,"Jinchuan Group Co., Ltd."
50362,owner,"Jinchuan Group Co., Ltd."
50363,operator,Up Energy Development Group Limited
50363,owner,Up Energy Development Group Limited
50364,operator,Dechang Houdi Rare Earth Mining Co Ltd
50364,owner,Dechang Houdi Rare Earth Mining Co Ltd
50375,operator,NA
50375,owner,NA
50376,operator,Philex Mining Corporation
50376,owner,Philex Mining Corporation
50377,operator,PNOC Exploration Corp
50377,owner,PNOC Exploration Corp
50389,operator,Vietnam National Coal - Mineral Industries Holding Corporation Limited
50389,owner,Vietnam National Coal - Mineral Industries Holding Corporation Limited
50390,operator,Vietnam National Coal - Mineral Industries Holding Corporation Limited
50390,owner,Vietnam National Coal - Mineral Industries Holding Corporation Limited
50391,operator,Vietnam National Coal - Mineral Industries Holding Corporation Limited
50391,owner,Vietnam National Coal - Mineral Industries Holding Corporation Limited
50392,operator,Vietnam National Coal - Mineral Industries Holding Corporation Limited
50392,owner,Vietnam National Coal - Mineral Industries Holding Corporation Limited
50393,operator,PT Baramulti Suksessarana Tbk
50393,owner,PT Baramulti Suksessarana Tbk
50396,operator,Baramarta PD
50396,owner,Baramarta PD
50397,operator,PT Bangun Banua Persada Kalimantan
50397,owner,PT Bangun Banua Persada Kalimantan
50398,operator,PT Bentala Coal Mining
50398,owner,PT Bentala Coal Mining
50421,operator,People's Government of Gansu Province
50421,owner,Caixa dos Empregados da Usiminas
50422,operator,Henan Yulian Zhongshan Holding Investment C
50422,owner,Henan Yulian Zhongshan Holding Investment C
50423,operator,"Zhengzhou City Yujin Energy Co., Ltd"
50423,owner,"Zhengzhou City Yujin Energy Co., Ltd"
50424,operator,"Zhengzhou City Yujin Energy Co., Ltd"
50424,owner,"Zhengzhou City Yujin Energy Co., Ltd"
50425,operator,Henan Yulian Zhongshan Holding Investment C
50425,owner,Henan Yulian Zhongshan Holding Investment C
50426,operator,"Zhengzhou City Yujin Energy Co., Ltd"
50426,owner,"Zhengzhou City Yujin Energy Co., Ltd"
50427,operator,"Dengfeng City Chenlou Yisan Coal Mine Co., Ltd."
50427,owner,"Dengfeng City Chenlou Yisan Coal Mine Co., Ltd."
50428,operator,Elenilto Minerals and Mining LLC
50428,owner,Elenilto Minerals and Mining LLC
50440,operator,Sino Spirit Capital Investment Holding Ltd
50440,owner,Sino Spirit Capital Investment Holding Ltd
50454,operator,PT Bukit Bara Utama
50454,owner,PT Bukit Bara Utama
50455,operator,PT Pesona Khatulistiwa Nusantara
50455,owner,PT Pesona Khatulistiwa Nusantara
50462,operator,"Jinchuan Group Co., Ltd."
50462,owner,"Jinchuan Group Co., Ltd."
50463,operator,"PT Bayan Resources, Tbk."
50463,owner,"PT Bayan Resources, Tbk."
50472,operator,"PT Bayan Resources, Tbk."
50472,owner,"PT Bayan Resources, Tbk."
50473,operator,"PT Bayan Resources, Tbk."
50473,owner,"PT Bayan Resources, Tbk."
50486,operator,NA
50486,owner,NA
50487,operator,Pt. Intitirta Primasakti
50487,owner,Pt. Intitirta Primasakti
50496,operator,Pt. Kadya Caraka Mulia
50496,owner,Pt. Kadya Caraka Mulia
50497,operator,PT Tanito Harum
50497,owner,PT Tanito Harum
50498,operator,NA
50498,owner,NA
50499,operator,LG International Corp.
50499,owner,LG International Corp.
50500,operator,NA
50500,owner,NA
50508,operator,Private Interest
50508,owner,Private Interest
50510,operator,Pilbara Minerals Limited
50510,owner,Pilbara Minerals Limited
50517,operator,NA
50517,owner,PT Permata Prima Energy
50519,operator,PT Permata Prima Sakti Tbk
50519,owner,PT Permata Prima Energy
50520,operator,NA
50520,owner,NA
50522,operator,Sumber Kurnia Buana PT
50522,owner,Sumber Kurnia Buana PT
50523,operator,PT United Tractors Tbk
50523,owner,ITOCHU Corporation
50524,operator,PT Timah Tbk.
50524,owner,PT Timah Tbk.
50525,operator,Geo Energy Resources Limited
50525,owner,Geo Energy Resources Limited
50526,operator,PT Borneo Lumbung Energi
50526,owner,PT Borneo Lumbung Energi
50539,operator,"Xinjiang Yakesi Resources Co., Ltd."
50539,owner,"Xinjiang Yakesi Resources Co., Ltd."
50549,operator,Heaphy Mining Ltd
50549,owner,Heaphy Mining Ltd
50550,operator,Birchfield Coal Mines Limited
50550,owner,Birchfield Coal Mines Limited
50552,operator,Kai Point Coal Co Ltd
50552,owner,Kai Point Coal Co Ltd
50553,operator,Glencoal Energy Ltd
50553,owner,Glencoal Energy Ltd
50555,operator,O'Reillys Open Cast Ltd
50555,owner,O'Reillys Open Cast Ltd
50556,operator,ROA Mining Company Ltd
50556,owner,New Zealand Coal & Carbon Ltd
50557,operator,Macdougall Mining Co Ltd
50557,owner,Macdougall Mining Co Ltd
50558,operator,Crusader Coal Ltd
50558,owner,Crusader Coal Ltd
50560,operator,Banpu PCL
50560,owner,Banpu PCL
50561,operator,NA
50561,owner,NA
50562,operator,Electricity Generating Authority Of Thailand
50562,owner,Electricity Generating Authority Of Thailand
50563,operator,Saraburi Coal Co Ltd
50563,owner,Saraburi Coal Co Ltd
50565,operator,Vietnam Apatite Ltd Co
50565,owner,Vietnam Apatite Ltd Co
50587,operator,Puke Coal Ltd
50587,owner,Puke Coal Ltd
50588,operator,New Creek Mining Ltd
50588,owner,New Creek Mining Ltd
50589,operator,Rockies Mining Ltd
50589,owner,Rockies Mining Ltd
50590,operator,RJ Banks
50590,owner,RJ Banks
50591,operator,Solid Energy New Zealand Limited
50591,owner,Solid Energy New Zealand Limited
50592,operator,Solid Energy New Zealand Limited
50592,owner,Solid Energy New Zealand Limited
50593,operator,Harliwich Carrying Co Ltd
50593,owner,Harliwich Carrying Co Ltd
50594,operator,Francis Mining Ltd
50594,owner,New Zealand Coal & Carbon Ltd
50596,operator,LLC Razrez Kiyzassky
50596,owner,LLC Razrez Kiyzassky
50618,operator,Unnamed Owner
50618,owner,Unnamed Owner
50620,operator,South West Mining Ltd
50620,owner,Barmer Lignite Mining Co Ltd
50621,operator,Republic of Bulgaria
50621,owner,Republic of Bulgaria
50622,operator,Republic of Bulgaria
50622,owner,Republic of Bulgaria
50636,operator,Public Power Corporation S.A.
50636,owner,Public Power Corporation S.A.
50637,operator,Public Power Corporation S.A.
50637,owner,Public Power Corporation S.A.
50654,operator,NA
50654,owner,Republik Österreich
50655,operator,NA
50655,owner,Unnamed Owner
50656,operator,NA
50656,owner,Unnamed Owner
50657,operator,Government of France
50657,owner,Government of France
50658,operator,Government of Sardinia
50658,owner,Government of Sardinia
50659,operator,Unnamed Owner
50659,owner,Unnamed Owner
50660,operator,NA
50660,owner,Unnamed Owner
50668,operator,KSK Power Ventures Ltd
50668,owner,KSK Power Ventures Ltd
50681,operator,Adani Enterprises Limited
50681,owner,Adani Enterprises Limited
50682,operator,Government of Poland
50682,owner,Zespól Elektrowni Patnów-Adamów-Konin S.A.
50683,operator,Government of Poland
50683,owner,Zespól Elektrowni Patnów-Adamów-Konin S.A.
50684,operator,Government of Spain
50684,owner,Government of Spain
50685,operator,Elektroprivreda Srbije (EPS)
50685,owner,Elektroprivreda Srbije (EPS)
50686,operator,Government of Spain
50686,owner,Government of Spain
50687,operator,Government of Spain
50687,owner,Government of Spain
50688,operator,Government of Spain
50688,owner,Endesa SA
50689,operator,Turkish Coal Enterprises
50689,owner,Turkish Coal Enterprises
50690,operator,Turkish Hard Coal Management
50690,owner,Turkish Hard Coal Enterprise (Turkiye Taskomürü Kurumu)
50691,operator,Electricity Generation Company Inc
50691,owner,Electricity Generation Company Inc
50704,operator,"Armstrong Energy, Inc."
50704,owner,"Armstrong Energy, Inc."
50705,operator,"Armstrong Energy, Inc."
50705,owner,"Armstrong Energy, Inc."
50706,operator,"Armstrong Energy, Inc."
50706,owner,"Armstrong Energy, Inc."
50707,operator,"Armstrong Energy, Inc."
50707,owner,"Armstrong Energy, Inc."
50708,operator,"Armstrong Energy, Inc."
50708,owner,"Armstrong Energy, Inc."
50709,operator,"Armstrong Energy, Inc."
50709,owner,"Armstrong Energy, Inc."
50712,operator,"Armstrong Energy, Inc."
50712,owner,"Armstrong Energy, Inc."
50713,operator,Hallador Energy Company
50713,owner,Hallador Energy Company
50714,operator,Hallador Energy Company
50714,owner,Hallador Energy Company
50715,operator,Hallador Energy Company
50715,owner,Hallador Energy Company
50733,operator,Booth Energy Group
50733,owner,Booth Energy Group
50734,operator,Booth Energy Group
50734,owner,Booth Energy Group
50735,operator,Booth Energy Group
50735,owner,Booth Energy Group
50737,operator,Booth Energy Group
50737,owner,Booth Energy Group
50763,operator,Sandfire Resources Limited
50763,owner,Sandfire Resources Limited
50776,operator,BDG Capital Limited
50776,owner,BDG Capital Limited
50786,operator,"L&L Energy, Inc."
50786,owner,"L&L Energy, Inc."
50791,operator,Tricor Plc
50791,owner,Ellwood International Limited
50802,operator,ICL Group Limited
50802,owner,ICL Group Limited
50805,operator,ICL Group Limited
50805,owner,ICL Group Limited
50820,operator,Zijin Mining Group Company Limited
50820,owner,Zijin Mining Group Company Limited
50821,operator,White Energy Company Limited
50821,owner,White Energy Company Limited
50825,operator,OJSC Donsky Coal Co
50825,owner,OJSC Donsky Coal Co
50853,operator,Fox Knob Coal Co Inc
50853,owner,U.S. Coal Corporation
50854,operator,NA
50854,owner,NA
50879,operator,Falco Resources Ltd.
50879,owner,Falco Resources Ltd.
50916,operator,China Coal Energy Company Limited
50916,owner,China Coal Energy Company Limited
50917,operator,China Coal Energy Company Limited
50917,owner,China Coal Energy Company Limited
51012,operator,Aus Asia Minerals Limited
51012,owner,Aus Asia Minerals Limited
51020,operator,Prospect Resources Limited
51020,owner,Prospect Resources Limited
51048,operator,China Coal Energy Company Limited
51048,owner,China Coal Energy Company Limited
51055,operator,Vedanta Limited
51055,owner,Vedanta Limited
51070,operator,Compania de Carbones de Chile Cocar SA
51070,owner,Compania de Carbones de Chile Cocar SA
51085,operator,PT J Resources Asia Pasifik Tbk
51085,owner,PT J Resources Asia Pasifik Tbk
51145,operator,Sotkamo Silver Aktiebolag
51145,owner,Sotkamo Silver Aktiebolag
51160,operator,"Beijing Haohua Energy Resource Co., Ltd."
51160,owner,"Beijing Haohua Energy Resource Co., Ltd."
51162,operator,"Beijing Haohua Energy Resource Co., Ltd."
51162,owner,"Beijing Haohua Energy Resource Co., Ltd."
51164,operator,"Beijing Haohua Energy Resource Co., Ltd."
51164,owner,"Beijing Haohua Energy Resource Co., Ltd."
51165,operator,Geo Energy Resources Limited
51165,owner,Geo Energy Resources Limited
51180,operator,"Virginia Conservation Legacy Fund, Inc."
51180,owner,"Virginia Conservation Legacy Fund, Inc."
51220,operator,Minerals & Rocks Corporation
51220,owner,Minerals & Rocks Corporation
51222,operator,Minerals & Rocks Corporation
51222,owner,Minerals & Rocks Corporation
51252,operator,Bay Area Gold Group Limited
51252,owner,Bay Area Gold Group Limited
51279,operator,Green Leader Holdings Group Limited
51279,owner,Unnamed Owner
51280,operator,Green Leader Holdings Group Limited
51280,owner,Unnamed Owner
51281,operator,Green Leader Holdings Group Limited
51281,owner,Unnamed Owner
51282,operator,Green Leader Holdings Group Limited
51282,owner,Unnamed Owner
51283,operator,Green Leader Holdings Group Limited
51283,owner,Unnamed Owner
51287,operator,Private Interest
51287,owner,Private Interest
51291,operator,Hullera Vasco Leonesa S.A.
51291,owner,Hullera Vasco Leonesa S.A.
51295,operator,Unnamed Owner
51295,owner,Unnamed Owner
51302,operator,PT Mitrabara Adiperdana Tbk
51302,owner,PT Mitrabara Adiperdana Tbk
51304,operator,PT Baramulti Suksessarana Tbk
51304,owner,PT Baramulti Suksessarana Tbk
51307,operator,"Alliance Resource Partners, L.P."
51307,owner,"Alliance Resource Partners, L.P."
51309,operator,"Alliance Resource Partners, L.P."
51309,owner,"Alliance Resource Partners, L.P."
51310,operator,"Virginia Conservation Legacy Fund, Inc."
51310,owner,"Virginia Conservation Legacy Fund, Inc."
51320,operator,"Paramont Contura, LLC"
51320,owner,"Alpha Metallurgical Resources, Inc."
51322,operator,NA
51322,owner,NA
51324,operator,"Alpha Metallurgical Resources, Inc."
51324,owner,"Alpha Metallurgical Resources, Inc."
51326,operator,"Lexington Coal Company, LLC"
51326,owner,"Lexington Coal Company, LLC"
51328,operator,NA
51328,owner,NA
51330,operator,"Lexington Coal Company, LLC"
51330,owner,"Lexington Coal Company, LLC"
51332,operator,"AMFIRE Mining Company, LLC"
51332,owner,Rosebud Mining Company
51334,operator,NA
51334,owner,NA
51335,operator,"Alpha Metallurgical Resources, Inc."
51335,owner,"Alpha Metallurgical Resources, Inc."
51336,operator,NA
51336,owner,NA
51338,operator,NA
51338,owner,NA
51340,operator,NA
51340,owner,NA
51342,operator,"Alpha Metallurgical Resources, Inc."
51342,owner,"Alpha Metallurgical Resources, Inc."
51343,operator,Rosebud Mining Company
51343,owner,Rosebud Mining Company
51345,operator,"Lexington Coal Company, LLC"
51345,owner,"Lexington Coal Company, LLC"
51347,operator,NA
51347,owner,NA
51348,operator,NA
51348,owner,NA
51349,operator,Tharisa Plc
51349,owner,Tharisa Plc
51352,operator,Rosebud Mining Company
51352,owner,Rosebud Mining Company
51353,operator,"Alpha Metallurgical Resources, Inc."
51353,owner,"Alpha Metallurgical Resources, Inc."
51354,operator,Rosebud Mining Company
51354,owner,Rosebud Mining Company
51355,operator,"JRL Coal, Inc."
51355,owner,"JRL Coal, Inc."
